1727620182.542156935 0.753000000 69
1727620183.046313047 0.918000000 70
1727620183.550290108 0.875000000 71
1727620184.054167032 0.773000000 72
1727620184.558109999 0.721000000 73
1727620185.062319994 0.931000000 74
1727620185.566133022 0.749000000 75
1727620186.070319891 0.937000000 76
1727620186.574220896 0.833000000 77
1727620187.078221083 0.819000000 78
1727620187.582187891 0.772000000 79
1727620188.086194038 0.799000000 80
1727620188.590653896 1.270000000 81
1727620189.091212988 0.994000000 82
1727620189.591542959 0.772000000 83
1727620190.094185114 0.804000000 84
1727620190.598341942 0.952000000 85
1727620191.098776102 0.870000000 86
1727620191.606281996 0.887000000 87
1727620192.110236883 0.807000000 88
1727620192.614200115 0.805000000 89
1727620193.118202925 0.818000000 90
1727620193.622198105 0.803000000 91
1727620194.126292944 0.906000000 92
1727620194.630130053 0.745000000 93
1727620195.134318113 0.929000000 94
1727620195.638382912 1.010000000 95
1727620196.138813972 0.875000000 96
1727620196.646445036 1.070000000 97
1727620197.146792889 0.791000000 98
1727620197.654197931 0.800000000 99
1727620198.158303976 0.908000000 100
1727620198.662282944 0.883000000 101
1727620199.166184902 0.797000000 102
1727620199.670177937 0.781000000 103
1727620200.174197912 0.805000000 104
1727620200.678689957 1.290000000 105
1727620201.179563046 1.290000000 106
1727620201.680740118 1.610000000 107
1727620202.181754112 1.450000000 108
1727620202.682138920 0.806000000 109
1727620203.190211058 0.829000000 110
1727620203.694186926 0.801000000 111
1727620204.198153973 0.771000000 112
1727620204.702367067 0.980000000 113
1727620205.202781916 0.856000000 114
1727620205.710199118 0.810000000 115
1727620206.214188099 0.789000000 116
1727620206.718185902 0.791000000 117
1727620207.222208977 0.818000000 118
1727620207.726252079 0.864000000 119
1727620208.230201006 0.815000000 120
1727620208.734235048 0.839000000 121
1727620209.238311052 0.921000000 122
1727620209.742315054 0.927000000 123
1727620210.246589899 1.210000000 124
1727620210.746979952 0.815000000 125
1727620211.254179955 0.793000000 126
1727620211.758196115 0.802000000 127
1727620212.262193918 0.792000000 128
1727620212.766180038 0.790000000 129
1727620213.270262003 0.841000000 130
1727620213.774292946 0.897000000 131
1727620214.278232098 0.835000000 132
1727620214.782165051 0.772000000 133
1727620215.286324024 0.904000000 134
1727620215.790167093 0.770000000 135
1727620216.294190884 0.796000000 136
1727620216.798218012 0.820000000 137
1727620217.302243948 0.818000000 138
1727620217.806233883 0.817000000 139
1727620218.310193062 0.790000000 140
1727620218.814184904 0.782000000 141
1727620219.318181038 0.795000000 142
1727620219.822240114 0.838000000 143
1727620220.326294899 0.854000000 144
1727620220.830220938 0.800000000 145
1727620221.334494114 1.090000000 146
1727620221.835071087 0.967000000 147
1727620222.335628986 0.970000000 148
1727620222.836227894 1.020000000 149
1727620223.336951971 1.150000000 150
1727620223.837399960 0.876000000 151
1727620224.342474937 1.090000000 152
1727620224.842807055 0.770000000 153
1727620225.350188017 0.802000000 154
1727620225.854218006 0.821000000 155
1727620226.358196020 0.808000000 156
1727620226.862298965 0.902000000 157
1727620227.366307974 0.922000000 158
1727620227.870188951 0.794000000 159
1727620228.374305010 0.903000000 160
1727620228.878247023 0.857000000 161
1727620229.382184029 0.793000000 162
1727620229.886195898 0.799000000 163
1727620230.390213013 0.822000000 164
1727620230.894351006 0.963000000 165
1727620231.394839048 0.895000000 166
1727620231.902185917 0.782000000 167
1727620232.406187057 0.797000000 168
1727620232.910252094 0.855000000 169
1727620233.414177895 0.781000000 170
1727620233.918390989 0.997000000 171
1727620234.418772936 0.824000000 172
1727620234.926192045 0.796000000 173
1727620235.430248022 0.844000000 174
1727620235.934570074 1.180000000 175
1727620236.434969902 0.829000000 176
1727620236.942209959 0.804000000 177
1727620237.446211100 0.816000000 178
1727620237.950225115 0.835000000 179
1727620238.454248905 0.860000000 180
1727620238.958211899 0.817000000 181
1727620239.462219000 0.830000000 182
1727620239.966285944 0.899000000 183
1727620240.470326900 0.929000000 184
1727620240.974278927 0.868000000 185
1727620241.478241920 0.823000000 186
1727620241.982214928 0.802000000 187
1727620242.486309052 0.908000000 188
1727620242.990192890 0.800000000 189
1727620243.494189978 0.799000000 190
1727620243.998322010 0.923000000 191
1727620244.502141953 0.761000000 192
1727620245.006217957 0.804000000 193
1727620245.510236025 0.818000000 194
1727620246.014307976 0.892000000 195
1727620246.518275976 0.872000000 196
1727620247.022218943 0.815000000 197
1727620247.526170969 0.787000000 198
1727620248.030194998 0.794000000 199
1727620248.534205914 0.811000000 200
1727620249.038230896 0.828000000 201
1727620249.542267084 0.870000000 202
1727620250.046206951 0.793000000 203
1727620250.550412893 0.980000000 204
1727620251.050879955 0.890000000 205
1727620251.558248043 0.845000000 206
1727620252.063646078 2.210000000 207
1727620252.563741922 1.510000000 208
1727620253.064201117 0.849000000 209
1727620253.566224098 0.814000000 210
1727620254.070260048 0.811000000 211
1727620254.574335098 0.920000000 212
1727620255.078161955 0.783000000 213
1727620255.582217932 0.809000000 214
1727620256.086299896 0.892000000 215
1727620256.590218067 0.807000000 216
1727620257.094182968 0.780000000 217
1727620257.598313093 0.920000000 218
1727620258.102350950 0.940000000 219
1727620258.606184959 0.775000000 220
1727620259.110323906 0.908000000 221
1727620259.614147902 0.758000000 222
1727620260.118277073 0.819000000 223
1727620260.622273922 0.848000000 224
1727620261.126271009 0.842000000 225
1727620261.630167961 0.756000000 226
1727620262.134641886 1.220000000 227
1727620262.635106087 0.865000000 228
1727620263.142241001 0.849000000 229
1727620263.646195889 0.798000000 230
1727620264.150295019 0.909000000 231
1727620264.654217005 0.832000000 232
1727620265.158201933 0.786000000 233
1727620265.662986994 1.570000000 234
1727620266.163389921 0.811000000 235
1727620266.670198917 0.783000000 236
1727620267.174170971 0.776000000 237
1727620267.678303003 0.897000000 238
1727620268.182248116 0.829000000 239
1727620268.686369896 0.940000000 240
1727620269.186762094 0.823000000 241
1727620269.694180012 0.791000000 242
1727620270.198363066 0.970000000 243
1727620270.698779106 0.841000000 244
1727620271.206424952 1.000000000 245
1727620271.706825972 0.822000000 246
1727620272.214298010 0.898000000 247
1727620272.718180895 0.786000000 248
1727620273.222325087 0.921000000 249
1727620273.726391077 0.996000000 250
1727620274.226800919 0.842000000 251
1727620274.734172106 0.778000000 252
1727620275.238265038 0.881000000 253
1727620275.742290974 0.892000000 254
1727620276.246211052 0.815000000 255
1727620276.750231028 0.832000000 256
1727620277.254167080 0.775000000 257
1727620277.758244038 0.846000000 258
1727620278.262311935 0.922000000 259
1727620278.766191006 0.799000000 260
1727620279.270260096 0.858000000 261
1727620279.774310112 0.924000000 262
1727620280.278302908 0.910000000 263
1727620280.782763004 1.380000000 264
1727620281.283130884 0.802000000 265
1727620281.790363073 0.976000000 266
1727620282.290682077 0.762000000 267
1727620282.798194885 0.810000000 268
1727620283.302259922 0.860000000 269
1727620283.806267977 0.872000000 270
1727620284.310400963 0.988000000 271
1727620284.810775042 0.797000000 272
1727620285.318299055 0.902000000 273
1727620285.822519064 1.130000000 274
1727620286.322928905 0.825000000 275
1727620286.830353975 0.935000000 276
1727620287.330729008 0.783000000 277
1727620287.838193893 0.797000000 278
1727620288.342250109 0.859000000 279
1727620288.846441984 1.050000000 280
1727620289.346894979 0.888000000 281
1727620289.854305029 0.906000000 282
1727620290.358645916 1.260000000 283
1727620290.859061956 0.836000000 284
1727620291.366185904 0.780000000 285
1727620291.870349884 0.938000000 286
1727620292.374195099 0.802000000 287
1727620292.878216028 0.823000000 288
1727620293.382425070 1.040000000 289
1727620293.882796049 0.803000000 290
1727620294.390202999 0.818000000 291
1727620294.894326925 0.944000000 292
1727620295.399163961 0.792000000 293
1727620295.902347088 0.967000000 294
1727620296.402759075 0.863000000 295
1727620296.910114050 0.729000000 296
1727620297.414165020 0.782000000 297
1727620297.918267965 0.861000000 298
1727620298.422235012 0.849000000 299
1727620298.926275015 0.882000000 300
1727620299.430366993 0.981000000 301
1727620299.930798054 0.870000000 302
1727620300.438168049 0.782000000 303
1727620300.942292929 0.903000000 304
1727620301.446187019 0.800000000 305
1727620301.950356007 0.956000000 306
1727620302.450762033 0.820000000 307
1727620302.958175898 0.784000000 308
1727620303.462282896 0.905000000 309
1727620303.966270924 0.887000000 310
1727620304.470165968 0.781000000 311
1727620304.974158049 0.770000000 312
1727620305.478454113 1.060000000 313
1727620305.978945017 0.928000000 314
1727620306.486186028 0.801000000 315
1727620306.990326881 0.934000000 316
1727620307.494146109 0.769000000 317
1727620307.998397112 0.992000000 318
1727620308.498878002 0.906000000 319
1727620309.006319046 0.929000000 320
1727620309.510143995 0.757000000 321
1727620310.014205933 0.814000000 322
1727620310.518315077 0.914000000 323
1727620311.022865057 1.480000000 324
1727620311.523248911 0.813000000 325
1727620312.030221939 0.822000000 326
1727620312.534173012 0.789000000 327
1727620313.038203955 0.823000000 328
1727620313.542313099 0.923000000 329
1727620314.046214104 0.819000000 330
1727620314.550302029 0.876000000 331
1727620315.054193974 0.810000000 332
1727620315.558329105 0.947000000 333
1727620316.058715105 0.813000000 334
1727620316.566160917 0.776000000 335
1727620317.070226908 0.833000000 336
1727620317.574177027 0.795000000 337
1727620318.078361034 0.960000000 338
1727620318.578738928 0.808000000 339
1727620319.086287022 0.895000000 340
1727620319.590178013 0.794000000 341
1727620320.094203949 0.790000000 342
1727620320.598301888 0.891000000 343
1727620321.102302074 0.904000000 344
1727620321.606301069 0.902000000 345
1727620322.110372066 0.976000000 346
1727620322.610708952 0.774000000 347
1727620323.118295908 0.912000000 348
1727620323.623109102 1.710000000 349
1727620324.123627901 0.940000000 350
1727620324.623986959 0.788000000 351
1727620325.126255989 0.847000000 352
1727620325.630230904 0.828000000 353
1727620326.134388924 0.983000000 354
1727620326.634784937 0.817000000 355
1727620327.142904997 1.500000000 356
1727620327.643384933 0.910000000 357
1727620328.150300026 0.896000000 358
1727620328.654195070 0.807000000 359
1727620329.158271074 0.884000000 360
1727620329.662595987 1.190000000 361
1727620330.163310051 1.150000000 362
1727620330.664169073 1.300000000 363
1727620331.164712906 0.977000000 364
1727620331.665040016 0.765000000 365
1727620332.166770935 1.380000000 366
1727620332.667124033 0.792000000 367
1727620333.175218105 0.804000000 368
1727620333.678191900 0.799000000 369
1727620334.182332993 0.949000000 370
1727620334.682809114 0.900000000 371
1727620335.190196037 0.807000000 372
1727620335.694169998 0.785000000 373
1727620336.198863029 1.460000000 374
1727620336.699245930 0.815000000 375
1727620337.206264973 0.881000000 376
1727620337.710146904 0.770000000 377
1727620338.214217901 0.808000000 378
1727620338.718183041 0.793000000 379
1727620339.222455978 1.070000000 380
1727620339.723411083 1.400000000 381
1727620340.223721027 0.751000000 382
1727620340.726243973 0.850000000 383
1727620341.230220079 0.821000000 384
1727620341.734190941 0.802000000 385
1727620342.238214970 0.819000000 386
1727620342.742418051 1.030000000 387
1727620343.242842913 0.866000000 388
1727620343.750190973 0.806000000 389
1727620344.254308939 0.925000000 390
1727620344.758270025 0.797000000 391
1727620345.262480021 1.080000000 392
1727620345.762885094 0.808000000 393
1727620346.270186901 0.798000000 394
1727620346.774219990 0.806000000 395
1727620347.278182983 0.775000000 396
1727620347.782488108 1.070000000 397
1727620348.283231974 1.150000000 398
1727620348.783574104 0.773000000 399
1727620349.286199093 0.807000000 400
1727620349.790158987 0.777000000 401
1727620350.294152021 0.761000000 402
1727620350.798160076 0.771000000 403
1727620351.302589893 1.200000000 404
1727620351.803369045 1.210000000 405
1727620352.303741932 0.808000000 406
1727620352.806193113 0.806000000 407
1727620353.310148954 0.768000000 408
1727620353.814251900 0.814000000 409
1727620354.318216085 0.828000000 410
1727620354.822540045 1.140000000 411
1727620355.323237896 1.130000000 412
1727620355.823616028 0.804000000 413
1727620356.326250076 0.852000000 414
1727620356.830214024 0.828000000 415
1727620357.334187984 0.800000000 416
1727620357.838232040 0.848000000 417
1727620358.342631102 1.240000000 418
1727620358.843136072 0.925000000 419
1727620359.350296021 0.892000000 420
1727620359.854219913 0.832000000 421
1727620360.358140945 0.757000000 422
1727620360.862459898 1.070000000 423
1727620361.363512993 1.490000000 424
1727620361.863557100 0.765000000 425
1727620362.366214037 0.829000000 426
1727620362.870310068 0.906000000 427
1727620363.374171972 0.784000000 428
1727620363.878283978 0.862000000 429
1727620364.382314920 0.931000000 430
1727620364.886193991 0.792000000 431
1727620365.390222073 0.838000000 432
1727620365.894247055 0.851000000 433
1727620366.398164988 0.778000000 434
1727620366.902506113 1.120000000 435
1727620367.403011084 0.942000000 436
1727620367.910329103 0.945000000 437
1727620368.414222002 0.825000000 438
1727620368.918186903 0.801000000 439
1727620369.422497988 1.120000000 440
1727620369.923024893 0.966000000 441
1727620370.423449039 0.856000000 442
1727620370.926192045 0.803000000 443
1727620371.430327892 0.927000000 444
1727620371.934192896 0.812000000 445
1727620372.438183069 0.793000000 446
1727620372.942533016 1.140000000 447
1727620373.443149090 1.040000000 448
1727620373.943578959 0.855000000 449
1727620374.452955961 7.560000000 450
1727620374.947285891 0.778000000 451
1727620375.454257011 0.875000000 452
1727620375.958170891 0.783000000 453
1727620376.462764025 1.380000000 454
1727620376.963284016 0.957000000 455
1727620377.463776112 0.927000000 456
1727620377.966331005 0.929000000 457
1727620378.466797113 0.879000000 458
1727620378.974215031 0.824000000 459
1727620379.478183985 0.797000000 460
1727620379.982780933 1.400000000 461
1727620380.483277082 0.925000000 462
1727620380.990370989 0.959000000 463
1727620381.490789890 0.842000000 464
1727620381.998357058 0.944000000 465
1727620382.498764038 0.829000000 466
1727620383.006206036 0.813000000 467
1727620383.510251045 0.832000000 468
1727620384.014354944 0.944000000 469
1727620384.514858007 0.922000000 470
1727620385.023078918 1.690000000 471
1727620385.523472071 0.825000000 472
1727620386.030414104 0.987000000 473
1727620386.530754089 0.770000000 474
1727620387.038357973 0.947000000 475
1727620387.538783073 0.864000000 476
1727620388.046067953 0.672000000 477
1727620388.550290108 0.902000000 478
1727620389.054217100 0.818000000 479
1727620389.558161974 0.780000000 480
1727620390.062520981 1.120000000 481
1727620390.564027071 1.920000000 482
1727620391.064423084 0.822000000 483
1727620391.566286087 0.877000000 484
1727620392.070238113 0.841000000 485
1727620392.574242115 0.848000000 486
1727620393.078313112 0.920000000 487
1727620393.582504034 1.110000000 488
1727620394.083149910 1.080000000 489
1727620394.583570957 0.849000000 490
1727620395.086189985 0.816000000 491
1727620395.590187073 0.793000000 492
1727620396.094227076 0.823000000 493
1727620396.598229885 0.834000000 494
1727620397.102622986 1.220000000 495
1727620397.603149891 0.941000000 496
1727620398.110178947 0.781000000 497
1727620398.614358902 0.970000000 498
1727620399.114754915 0.825000000 499
1727620399.622587919 1.200000000 500
1727620400.123508930 1.360000000 501
1727620400.624027967 0.944000000 502
1727620401.126221895 0.819000000 503
1727620401.630199909 0.797000000 504
1727620402.134464979 1.080000000 505
1727620402.634841919 0.799000000 506
1727620403.142303944 0.922000000 507
1727620403.646236897 0.847000000 508
1727620404.150262117 0.880000000 509
1727620404.654225111 0.830000000 510
1727620405.158215046 0.839000000 511
1727620405.662534952 1.140000000 512
1727620406.163168907 1.060000000 513
1727620406.663853884 1.120000000 514
1727620407.165802002 2.360000000 515
1727620407.665218115 0.836000000 516
1727620408.166348934 0.967000000 517
1727620408.666807890 0.872000000 518
1727620409.174297094 0.914000000 519
1727620409.678236961 0.853000000 520
1727620410.182209969 0.822000000 521
1727620410.686191082 0.803000000 522
1727620411.190217972 0.821000000 523
1727620411.694736004 1.320000000 524
1727620412.195246935 0.948000000 525
1727620412.702214956 0.831000000 526
1727620413.206227064 0.836000000 527
1727620413.710184097 0.802000000 528
1727620414.214262962 0.859000000 529
1727620414.718219995 0.833000000 530
1727620415.222647905 1.260000000 531
1727620415.724345922 2.130000000 532
1727620416.224138021 1.230000000 533
1727620416.724522114 0.815000000 534
1727620417.230335951 0.938000000 535
1727620417.734173059 0.783000000 536
1727620418.238260984 0.877000000 537
1727620418.742222071 0.836000000 538
1727620419.246223927 0.840000000 539
1727620419.750215054 0.838000000 540
1727620420.254214048 0.831000000 541
1727620420.758219957 0.836000000 542
1727620421.262217999 0.830000000 543
1727620421.766231060 0.828000000 544
1727620422.270363092 0.945000000 545
1727620422.770823002 0.878000000 546
1727620423.278224945 0.833000000 547
1727620423.782193899 0.799000000 548
1727620424.286211014 0.822000000 549
1727620424.790215969 0.816000000 550
1727620425.294223070 0.827000000 551
1727620425.798330069 0.932000000 552
1727620426.298749924 0.826000000 553
1727620426.806205988 0.821000000 554
1727620427.310303926 0.916000000 555
1727620427.814229012 0.845000000 556
1727620428.318433046 1.030000000 557
1727620428.818892956 0.882000000 558
1727620429.326257944 0.860000000 559
1727620429.830259085 0.871000000 560
1727620430.334206104 0.817000000 561
1727620430.838284016 0.896000000 562
1727620431.342204094 0.822000000 563
1727620431.846179008 0.799000000 564
1727620432.350231886 0.838000000 565
1727620432.854249954 0.853000000 566
1727620433.358194113 0.798000000 567
1727620433.862194061 0.805000000 568
1727620434.366223097 0.824000000 569
1727620434.870381117 0.961000000 570
1727620435.370819092 0.863000000 571
1727620435.878247976 0.845000000 572
1727620436.382441998 1.050000000 573
1727620436.883140087 1.130000000 574
1727620437.383752108 1.040000000 575
1727620437.884200096 0.874000000 576
1727620438.390283108 0.892000000 577
1727620438.894323111 0.911000000 578
1727620439.398255110 0.844000000 579
1727620439.902242899 0.837000000 580
1727620440.406320095 0.914000000 581
1727620440.910317898 0.912000000 582
1727620441.414232969 0.832000000 583
1727620441.918243885 0.840000000 584
1727620442.422231913 0.830000000 585
1727620442.926182985 0.790000000 586
1727620443.430207014 0.822000000 587
1727620443.934221983 0.819000000 588
1727620444.438407898 0.995000000 589
1727620444.938848972 0.850000000 590
1727620445.446198940 0.817000000 591
1727620445.950290918 0.903000000 592
1727620446.454405069 0.984000000 593
1727620446.954776049 0.801000000 594
1727620447.462222099 0.804000000 595
1727620447.966216087 0.823000000 596
1727620448.470367908 0.968000000 597
1727620448.970829964 0.873000000 598
1727620449.478220940 0.830000000 599
1727620449.982249975 0.848000000 600
1727620450.486350060 0.957000000 601
1727620450.986676931 0.770000000 602
1727620451.494204044 0.811000000 603
1727620451.998374939 0.970000000 604
1727620452.498794079 0.839000000 605
1727620453.006182909 0.783000000 606
1727620453.510198116 0.805000000 607
1727620454.014312983 0.895000000 608
1727620454.518366098 0.963000000 609
1727620455.018726110 0.777000000 610
1727620455.526279926 0.878000000 611
1727620456.030246973 0.840000000 612
1727620456.534296989 0.891000000 613
1727620457.039066076 1.680000000 614
1727620457.539467096 0.829000000 615
1727620458.046319008 0.916000000 616
1727620458.550216913 0.823000000 617
1727620459.055186987 0.791000000 618
1727620459.558254004 0.851000000 619
1727620460.062272072 0.864000000 620
1727620460.566309929 0.896000000 621
1727620461.070281029 0.890000000 622
1727620461.574187040 0.799000000 623
1727620462.078330994 0.934000000 624
1727620462.582236052 0.846000000 625
1727620463.086220980 0.827000000 626
1727620463.590207100 0.825000000 627
1727620464.094290018 0.901000000 628
1727620464.598301888 0.904000000 629
1727620465.102195024 0.789000000 630
1727620465.606231928 0.841000000 631
1727620466.110239029 0.835000000 632
1727620466.614475012 1.080000000 633
1727620467.114830017 0.782000000 634
1727620467.622234106 0.836000000 635
1727620468.126218081 0.820000000 636
1727620468.630228996 0.833000000 637
1727620469.134188890 0.804000000 638
1727620469.638216972 0.827000000 639
1727620470.142268896 0.869000000 640
1727620470.646285057 0.894000000 641
1727620471.150300980 0.917000000 642
1727620471.654252052 0.849000000 643
1727620472.158317089 0.901000000 644
1727620472.662256956 0.850000000 645
1727620473.166182995 0.789000000 646
1727620473.670376062 0.977000000 647
1727620474.170809031 0.865000000 648
1727620474.678352118 0.961000000 649
1727620475.178709984 0.786000000 650
1727620475.686201096 0.813000000 651
1727620476.190251112 0.861000000 652
1727620476.694376945 0.988000000 653
1727620477.194734097 0.763000000 654
1727620477.702250004 0.859000000 655
1727620478.206283092 0.898000000 656
1727620478.710401058 0.979000000 657
1727620479.210808992 0.831000000 658
1727620479.718301058 0.896000000 659
1727620480.222215891 0.826000000 660
1727620480.726278067 0.882000000 661
1727620481.230278015 0.889000000 662
1727620481.734436989 1.030000000 663
1727620482.234822035 0.817000000 664
1727620482.742332935 0.949000000 665
1727620483.242846966 0.924000000 666
1727620483.750221014 0.834000000 667
1727620484.254230976 0.851000000 668
1727620484.758261919 0.859000000 669
1727620485.262201071 0.817000000 670
1727620485.766299963 0.911000000 671
1727620486.270239115 0.855000000 672
1727620486.774394035 0.999000000 673
1727620487.274820089 0.857000000 674
1727620487.782284975 0.882000000 675
1727620488.286236048 0.848000000 676
1727620488.790185928 0.799000000 677
1727620489.294329882 0.941000000 678
1727620489.794742107 0.822000000 679
1727620490.302272081 0.879000000 680
1727620490.806372881 0.964000000 681
1727620491.306894064 0.927000000 682
1727620491.814800978 1.400000000 683
1727620492.315175056 0.814000000 684
1727620492.822400093 1.010000000 685
1727620493.322805882 0.844000000 686
1727620493.830234051 0.829000000 687
1727620494.334187984 0.795000000 688
1727620494.838275909 0.889000000 689
1727620495.342215061 0.830000000 690
1727620495.846230984 0.834000000 691
1727620496.350389004 0.990000000 692
1727620496.850836992 0.841000000 693
1727620497.358261108 0.853000000 694
1727620497.862235069 0.840000000 695
1727620498.366365910 0.972000000 696
1727620498.866837025 0.898000000 697
1727620499.374212980 0.826000000 698
1727620499.878284931 0.898000000 699
1727620500.382375956 0.978000000 700
1727620500.882867098 0.913000000 701
1727620501.391958952 2.560000000 702
1727620501.891424894 0.898000000 703
1727620502.398296118 0.899000000 704
1727620502.902280092 0.872000000 705
1727620503.406224012 0.827000000 706
1727620503.910466909 1.070000000 707
1727620504.410883904 0.852000000 708
1727620504.918463945 1.070000000 709
1727620505.418941975 0.887000000 710
1727620505.926328897 0.915000000 711
1727620506.430305004 0.907000000 712
1727620506.934278965 0.882000000 713
1727620507.438254118 0.849000000 714
1727620507.942336082 0.940000000 715
1727620508.442787886 0.836000000 716
1727620508.950304031 0.864000000 717
1727620509.454385996 1.000000000 718
1727620509.954917908 0.949000000 719
1727620510.455390930 0.877000000 720
1727620510.958297968 0.895000000 721
1727620511.462275982 0.867000000 722
1727620511.966248989 0.859000000 723
1727620512.470293045 0.898000000 724
1727620512.974886894 1.500000000 725
1727620513.475258112 0.805000000 726
1727620513.982274055 0.876000000 727
1727620514.486237049 0.835000000 728
1727620514.990238905 0.840000000 729
1727620515.494894028 1.510000000 730
1727620515.995439053 0.974000000 731
1727620516.496422052 1.410000000 732
1727620516.996870041 0.888000000 733
1727620517.502357960 0.962000000 734
1727620518.002763987 0.840000000 735
1727620518.510217905 0.824000000 736
1727620519.014432907 1.010000000 737
1727620519.514936924 0.921000000 738
1727620520.022250891 0.855000000 739
1727620520.526287079 0.891000000 740
1727620521.030231953 0.837000000 741
1727620521.534323931 0.920000000 742
1727620522.038321972 0.927000000 743
1727620522.542200089 0.803000000 744
1727620523.046238899 0.844000000 745
1727620523.550250053 0.856000000 746
1727620524.054331064 0.934000000 747
1727620524.558238029 0.837000000 748
1727620525.062252998 0.855000000 749
1727620525.566314936 0.917000000 750
1727620526.070390940 0.986000000 751
1727620526.570955038 0.984000000 752
1727620527.071422100 0.888000000 753
1727620527.574271917 0.877000000 754
1727620528.078226089 0.840000000 755
1727620528.582382917 0.992000000 756
1727620529.082851887 0.889000000 757
1727620529.590224981 0.836000000 758
1727620530.094268084 0.877000000 759
1727620530.598362923 0.954000000 760
1727620531.098915100 0.965000000 761
1727620531.599684954 1.190000000 762
1727620532.100182056 0.925000000 763
1727620532.606426954 1.030000000 764
1727620533.106834888 0.845000000 765
1727620533.614296913 0.904000000 766
1727620534.118314028 0.933000000 767
1727620534.622270107 0.885000000 768
1727620535.126239061 0.842000000 769
1727620535.630296946 0.909000000 770
1727620536.134417057 1.030000000 771
1727620536.634835958 0.841000000 772
1727620537.142244101 0.848000000 773
1727620537.646253109 0.852000000 774
1727620538.150388002 1.000000000 775
1727620538.650856018 0.901000000 776
1727620539.158389091 0.982000000 777
1727620539.658859015 0.863000000 778
1727620540.166395903 1.020000000 779
1727620540.666990042 1.030000000 780
1727620541.167385101 0.820000000 781
1727620541.670274019 0.870000000 782
1727620542.174556017 1.160000000 783
1727620542.675008059 0.889000000 784
1727620543.182368040 0.928000000 785
1727620543.682774067 0.826000000 786
1727620544.190275908 0.872000000 787
1727620544.695971012 2.580000000 788
1727620545.195367098 0.831000000 789
1727620545.702243090 0.855000000 790
1727620546.206387043 1.000000000 791
1727620546.706757069 0.808000000 792
1727620547.215647936 2.260000000 793
1727620547.715172052 0.936000000 794
1727620548.216185093 1.430000000 795
1727620548.716662884 0.905000000 796
1727620549.222388983 0.982000000 797
1727620549.722784042 0.821000000 798
1727620550.230139017 0.744000000 799
1727620550.734334946 0.946000000 800
1727620551.235018015 1.100000000 801
1727620551.735471964 0.883000000 802
1727620552.238320112 0.918000000 803
1727620552.742222071 0.830000000 804
1727620553.246282101 0.886000000 805
1727620553.750221968 0.837000000 806
1727620554.254430056 1.020000000 807
1727620554.754868031 0.863000000 808
1727620555.262221098 0.824000000 809
1727620555.766375065 0.977000000 810
1727620556.266791105 0.838000000 811
1727620556.774406910 1.000000000 812
1727620557.275065899 1.080000000 813
1727620557.775834084 1.200000000 814
1727620558.276237965 0.826000000 815
1727620558.782191038 0.801000000 816
1727620559.286329031 0.917000000 817
1727620559.790216923 0.830000000 818
1727620560.294275045 0.868000000 819
1727620560.798249960 0.844000000 820
1727620561.302273035 0.864000000 821
1727620561.806292057 0.879000000 822
1727620562.310301065 0.914000000 823
