PING 172.19.0.1 (172.19.0.1) 32(60) bytes of data.
[1727620182.038233] 40 bytes from 172.19.0.1: icmp_seq=68 ttl=64 time=0.835 ms
[1727620182.542157] 40 bytes from 172.19.0.1: icmp_seq=69 ttl=64 time=0.753 ms
[1727620183.046313] 40 bytes from 172.19.0.1: icmp_seq=70 ttl=64 time=0.918 ms
[1727620183.550290] 40 bytes from 172.19.0.1: icmp_seq=71 ttl=64 time=0.875 ms
[1727620184.054167] 40 bytes from 172.19.0.1: icmp_seq=72 ttl=64 time=0.773 ms
[1727620184.558110] 40 bytes from 172.19.0.1: icmp_seq=73 ttl=64 time=0.721 ms
[1727620185.062320] 40 bytes from 172.19.0.1: icmp_seq=74 ttl=64 time=0.931 ms
[1727620185.566133] 40 bytes from 172.19.0.1: icmp_seq=75 ttl=64 time=0.749 ms
[1727620186.070320] 40 bytes from 172.19.0.1: icmp_seq=76 ttl=64 time=0.937 ms
[1727620186.574221] 40 bytes from 172.19.0.1: icmp_seq=77 ttl=64 time=0.833 ms
[1727620187.078221] 40 bytes from 172.19.0.1: icmp_seq=78 ttl=64 time=0.819 ms
[1727620187.582188] 40 bytes from 172.19.0.1: icmp_seq=79 ttl=64 time=0.772 ms
[1727620188.086194] 40 bytes from 172.19.0.1: icmp_seq=80 ttl=64 time=0.799 ms
[1727620188.590654] 40 bytes from 172.19.0.1: icmp_seq=81 ttl=64 time=1.27 ms
[1727620189.091213] 40 bytes from 172.19.0.1: icmp_seq=82 ttl=64 time=0.994 ms
[1727620189.591543] 40 bytes from 172.19.0.1: icmp_seq=83 ttl=64 time=0.772 ms
[1727620190.094185] 40 bytes from 172.19.0.1: icmp_seq=84 ttl=64 time=0.804 ms
[1727620190.598342] 40 bytes from 172.19.0.1: icmp_seq=85 ttl=64 time=0.952 ms
[1727620191.098776] 40 bytes from 172.19.0.1: icmp_seq=86 ttl=64 time=0.870 ms
[1727620191.606282] 40 bytes from 172.19.0.1: icmp_seq=87 ttl=64 time=0.887 ms
[1727620192.110237] 40 bytes from 172.19.0.1: icmp_seq=88 ttl=64 time=0.807 ms
[1727620192.614200] 40 bytes from 172.19.0.1: icmp_seq=89 ttl=64 time=0.805 ms
[1727620193.118203] 40 bytes from 172.19.0.1: icmp_seq=90 ttl=64 time=0.818 ms
[1727620193.622198] 40 bytes from 172.19.0.1: icmp_seq=91 ttl=64 time=0.803 ms
[1727620194.126293] 40 bytes from 172.19.0.1: icmp_seq=92 ttl=64 time=0.906 ms
[1727620194.630130] 40 bytes from 172.19.0.1: icmp_seq=93 ttl=64 time=0.745 ms
[1727620195.134318] 40 bytes from 172.19.0.1: icmp_seq=94 ttl=64 time=0.929 ms
[1727620195.638383] 40 bytes from 172.19.0.1: icmp_seq=95 ttl=64 time=1.01 ms
[1727620196.138814] 40 bytes from 172.19.0.1: icmp_seq=96 ttl=64 time=0.875 ms
[1727620196.646445] 40 bytes from 172.19.0.1: icmp_seq=97 ttl=64 time=1.07 ms
[1727620197.146793] 40 bytes from 172.19.0.1: icmp_seq=98 ttl=64 time=0.791 ms
[1727620197.654198] 40 bytes from 172.19.0.1: icmp_seq=99 ttl=64 time=0.800 ms
[1727620198.158304] 40 bytes from 172.19.0.1: icmp_seq=100 ttl=64 time=0.908 ms
[1727620198.662283] 40 bytes from 172.19.0.1: icmp_seq=101 ttl=64 time=0.883 ms
[1727620199.166185] 40 bytes from 172.19.0.1: icmp_seq=102 ttl=64 time=0.797 ms
[1727620199.670178] 40 bytes from 172.19.0.1: icmp_seq=103 ttl=64 time=0.781 ms
[1727620200.174198] 40 bytes from 172.19.0.1: icmp_seq=104 ttl=64 time=0.805 ms
[1727620200.678690] 40 bytes from 172.19.0.1: icmp_seq=105 ttl=64 time=1.29 ms
[1727620201.179563] 40 bytes from 172.19.0.1: icmp_seq=106 ttl=64 time=1.29 ms
[1727620201.680740] 40 bytes from 172.19.0.1: icmp_seq=107 ttl=64 time=1.61 ms
[1727620202.181754] 40 bytes from 172.19.0.1: icmp_seq=108 ttl=64 time=1.45 ms
[1727620202.682139] 40 bytes from 172.19.0.1: icmp_seq=109 ttl=64 time=0.806 ms
[1727620203.190211] 40 bytes from 172.19.0.1: icmp_seq=110 ttl=64 time=0.829 ms
[1727620203.694187] 40 bytes from 172.19.0.1: icmp_seq=111 ttl=64 time=0.801 ms
[1727620204.198154] 40 bytes from 172.19.0.1: icmp_seq=112 ttl=64 time=0.771 ms
[1727620204.702367] 40 bytes from 172.19.0.1: icmp_seq=113 ttl=64 time=0.980 ms
[1727620205.202782] 40 bytes from 172.19.0.1: icmp_seq=114 ttl=64 time=0.856 ms
[1727620205.710199] 40 bytes from 172.19.0.1: icmp_seq=115 ttl=64 time=0.810 ms
[1727620206.214188] 40 bytes from 172.19.0.1: icmp_seq=116 ttl=64 time=0.789 ms
[1727620206.718186] 40 bytes from 172.19.0.1: icmp_seq=117 ttl=64 time=0.791 ms
[1727620207.222209] 40 bytes from 172.19.0.1: icmp_seq=118 ttl=64 time=0.818 ms
[1727620207.726252] 40 bytes from 172.19.0.1: icmp_seq=119 ttl=64 time=0.864 ms
[1727620208.230201] 40 bytes from 172.19.0.1: icmp_seq=120 ttl=64 time=0.815 ms
[1727620208.734235] 40 bytes from 172.19.0.1: icmp_seq=121 ttl=64 time=0.839 ms
[1727620209.238311] 40 bytes from 172.19.0.1: icmp_seq=122 ttl=64 time=0.921 ms
[1727620209.742315] 40 bytes from 172.19.0.1: icmp_seq=123 ttl=64 time=0.927 ms
[1727620210.246590] 40 bytes from 172.19.0.1: icmp_seq=124 ttl=64 time=1.21 ms
[1727620210.746980] 40 bytes from 172.19.0.1: icmp_seq=125 ttl=64 time=0.815 ms
[1727620211.254180] 40 bytes from 172.19.0.1: icmp_seq=126 ttl=64 time=0.793 ms
[1727620211.758196] 40 bytes from 172.19.0.1: icmp_seq=127 ttl=64 time=0.802 ms
[1727620212.262194] 40 bytes from 172.19.0.1: icmp_seq=128 ttl=64 time=0.792 ms
[1727620212.766180] 40 bytes from 172.19.0.1: icmp_seq=129 ttl=64 time=0.790 ms
[1727620213.270262] 40 bytes from 172.19.0.1: icmp_seq=130 ttl=64 time=0.841 ms
[1727620213.774293] 40 bytes from 172.19.0.1: icmp_seq=131 ttl=64 time=0.897 ms
[1727620214.278232] 40 bytes from 172.19.0.1: icmp_seq=132 ttl=64 time=0.835 ms
[1727620214.782165] 40 bytes from 172.19.0.1: icmp_seq=133 ttl=64 time=0.772 ms
[1727620215.286324] 40 bytes from 172.19.0.1: icmp_seq=134 ttl=64 time=0.904 ms
[1727620215.790167] 40 bytes from 172.19.0.1: icmp_seq=135 ttl=64 time=0.770 ms
[1727620216.294191] 40 bytes from 172.19.0.1: icmp_seq=136 ttl=64 time=0.796 ms
[1727620216.798218] 40 bytes from 172.19.0.1: icmp_seq=137 ttl=64 time=0.820 ms
[1727620217.302244] 40 bytes from 172.19.0.1: icmp_seq=138 ttl=64 time=0.818 ms
[1727620217.806234] 40 bytes from 172.19.0.1: icmp_seq=139 ttl=64 time=0.817 ms
[1727620218.310193] 40 bytes from 172.19.0.1: icmp_seq=140 ttl=64 time=0.790 ms
[1727620218.814185] 40 bytes from 172.19.0.1: icmp_seq=141 ttl=64 time=0.782 ms
[1727620219.318181] 40 bytes from 172.19.0.1: icmp_seq=142 ttl=64 time=0.795 ms
[1727620219.822240] 40 bytes from 172.19.0.1: icmp_seq=143 ttl=64 time=0.838 ms
[1727620220.326295] 40 bytes from 172.19.0.1: icmp_seq=144 ttl=64 time=0.854 ms
[1727620220.830221] 40 bytes from 172.19.0.1: icmp_seq=145 ttl=64 time=0.800 ms
[1727620221.334494] 40 bytes from 172.19.0.1: icmp_seq=146 ttl=64 time=1.09 ms
[1727620221.835071] 40 bytes from 172.19.0.1: icmp_seq=147 ttl=64 time=0.967 ms
[1727620222.335629] 40 bytes from 172.19.0.1: icmp_seq=148 ttl=64 time=0.970 ms
[1727620222.836228] 40 bytes from 172.19.0.1: icmp_seq=149 ttl=64 time=1.02 ms
[1727620223.336952] 40 bytes from 172.19.0.1: icmp_seq=150 ttl=64 time=1.15 ms
[1727620223.837400] 40 bytes from 172.19.0.1: icmp_seq=151 ttl=64 time=0.876 ms
[1727620224.342475] 40 bytes from 172.19.0.1: icmp_seq=152 ttl=64 time=1.09 ms
[1727620224.842807] 40 bytes from 172.19.0.1: icmp_seq=153 ttl=64 time=0.770 ms
[1727620225.350188] 40 bytes from 172.19.0.1: icmp_seq=154 ttl=64 time=0.802 ms
[1727620225.854218] 40 bytes from 172.19.0.1: icmp_seq=155 ttl=64 time=0.821 ms
[1727620226.358196] 40 bytes from 172.19.0.1: icmp_seq=156 ttl=64 time=0.808 ms
[1727620226.862299] 40 bytes from 172.19.0.1: icmp_seq=157 ttl=64 time=0.902 ms
[1727620227.366308] 40 bytes from 172.19.0.1: icmp_seq=158 ttl=64 time=0.922 ms
[1727620227.870189] 40 bytes from 172.19.0.1: icmp_seq=159 ttl=64 time=0.794 ms
[1727620228.374305] 40 bytes from 172.19.0.1: icmp_seq=160 ttl=64 time=0.903 ms
[1727620228.878247] 40 bytes from 172.19.0.1: icmp_seq=161 ttl=64 time=0.857 ms
[1727620229.382184] 40 bytes from 172.19.0.1: icmp_seq=162 ttl=64 time=0.793 ms
[1727620229.886196] 40 bytes from 172.19.0.1: icmp_seq=163 ttl=64 time=0.799 ms
[1727620230.390213] 40 bytes from 172.19.0.1: icmp_seq=164 ttl=64 time=0.822 ms
[1727620230.894351] 40 bytes from 172.19.0.1: icmp_seq=165 ttl=64 time=0.963 ms
[1727620231.394839] 40 bytes from 172.19.0.1: icmp_seq=166 ttl=64 time=0.895 ms
[1727620231.902186] 40 bytes from 172.19.0.1: icmp_seq=167 ttl=64 time=0.782 ms
[1727620232.406187] 40 bytes from 172.19.0.1: icmp_seq=168 ttl=64 time=0.797 ms
[1727620232.910252] 40 bytes from 172.19.0.1: icmp_seq=169 ttl=64 time=0.855 ms
[1727620233.414178] 40 bytes from 172.19.0.1: icmp_seq=170 ttl=64 time=0.781 ms
[1727620233.918391] 40 bytes from 172.19.0.1: icmp_seq=171 ttl=64 time=0.997 ms
[1727620234.418773] 40 bytes from 172.19.0.1: icmp_seq=172 ttl=64 time=0.824 ms
[1727620234.926192] 40 bytes from 172.19.0.1: icmp_seq=173 ttl=64 time=0.796 ms
[1727620235.430248] 40 bytes from 172.19.0.1: icmp_seq=174 ttl=64 time=0.844 ms
[1727620235.934570] 40 bytes from 172.19.0.1: icmp_seq=175 ttl=64 time=1.18 ms
[1727620236.434970] 40 bytes from 172.19.0.1: icmp_seq=176 ttl=64 time=0.829 ms
[1727620236.942210] 40 bytes from 172.19.0.1: icmp_seq=177 ttl=64 time=0.804 ms
[1727620237.446211] 40 bytes from 172.19.0.1: icmp_seq=178 ttl=64 time=0.816 ms
[1727620237.950225] 40 bytes from 172.19.0.1: icmp_seq=179 ttl=64 time=0.835 ms
[1727620238.454249] 40 bytes from 172.19.0.1: icmp_seq=180 ttl=64 time=0.860 ms
[1727620238.958212] 40 bytes from 172.19.0.1: icmp_seq=181 ttl=64 time=0.817 ms
[1727620239.462219] 40 bytes from 172.19.0.1: icmp_seq=182 ttl=64 time=0.830 ms
[1727620239.966286] 40 bytes from 172.19.0.1: icmp_seq=183 ttl=64 time=0.899 ms
[1727620240.470327] 40 bytes from 172.19.0.1: icmp_seq=184 ttl=64 time=0.929 ms
[1727620240.974279] 40 bytes from 172.19.0.1: icmp_seq=185 ttl=64 time=0.868 ms
[1727620241.478242] 40 bytes from 172.19.0.1: icmp_seq=186 ttl=64 time=0.823 ms
[1727620241.982215] 40 bytes from 172.19.0.1: icmp_seq=187 ttl=64 time=0.802 ms
[1727620242.486309] 40 bytes from 172.19.0.1: icmp_seq=188 ttl=64 time=0.908 ms
[1727620242.990193] 40 bytes from 172.19.0.1: icmp_seq=189 ttl=64 time=0.800 ms
[1727620243.494190] 40 bytes from 172.19.0.1: icmp_seq=190 ttl=64 time=0.799 ms
[1727620243.998322] 40 bytes from 172.19.0.1: icmp_seq=191 ttl=64 time=0.923 ms
[1727620244.502142] 40 bytes from 172.19.0.1: icmp_seq=192 ttl=64 time=0.761 ms
[1727620245.006218] 40 bytes from 172.19.0.1: icmp_seq=193 ttl=64 time=0.804 ms
[1727620245.510236] 40 bytes from 172.19.0.1: icmp_seq=194 ttl=64 time=0.818 ms
[1727620246.014308] 40 bytes from 172.19.0.1: icmp_seq=195 ttl=64 time=0.892 ms
[1727620246.518276] 40 bytes from 172.19.0.1: icmp_seq=196 ttl=64 time=0.872 ms
[1727620247.022219] 40 bytes from 172.19.0.1: icmp_seq=197 ttl=64 time=0.815 ms
[1727620247.526171] 40 bytes from 172.19.0.1: icmp_seq=198 ttl=64 time=0.787 ms
[1727620248.030195] 40 bytes from 172.19.0.1: icmp_seq=199 ttl=64 time=0.794 ms
[1727620248.534206] 40 bytes from 172.19.0.1: icmp_seq=200 ttl=64 time=0.811 ms
[1727620249.038231] 40 bytes from 172.19.0.1: icmp_seq=201 ttl=64 time=0.828 ms
[1727620249.542267] 40 bytes from 172.19.0.1: icmp_seq=202 ttl=64 time=0.870 ms
[1727620250.046207] 40 bytes from 172.19.0.1: icmp_seq=203 ttl=64 time=0.793 ms
[1727620250.550413] 40 bytes from 172.19.0.1: icmp_seq=204 ttl=64 time=0.980 ms
[1727620251.050880] 40 bytes from 172.19.0.1: icmp_seq=205 ttl=64 time=0.890 ms
[1727620251.558248] 40 bytes from 172.19.0.1: icmp_seq=206 ttl=64 time=0.845 ms
[1727620252.063646] 40 bytes from 172.19.0.1: icmp_seq=207 ttl=64 time=2.21 ms
[1727620252.563742] 40 bytes from 172.19.0.1: icmp_seq=208 ttl=64 time=1.51 ms
[1727620253.064201] 40 bytes from 172.19.0.1: icmp_seq=209 ttl=64 time=0.849 ms
[1727620253.566224] 40 bytes from 172.19.0.1: icmp_seq=210 ttl=64 time=0.814 ms
[1727620254.070260] 40 bytes from 172.19.0.1: icmp_seq=211 ttl=64 time=0.811 ms
[1727620254.574335] 40 bytes from 172.19.0.1: icmp_seq=212 ttl=64 time=0.920 ms
[1727620255.078162] 40 bytes from 172.19.0.1: icmp_seq=213 ttl=64 time=0.783 ms
[1727620255.582218] 40 bytes from 172.19.0.1: icmp_seq=214 ttl=64 time=0.809 ms
[1727620256.086300] 40 bytes from 172.19.0.1: icmp_seq=215 ttl=64 time=0.892 ms
[1727620256.590218] 40 bytes from 172.19.0.1: icmp_seq=216 ttl=64 time=0.807 ms
[1727620257.094183] 40 bytes from 172.19.0.1: icmp_seq=217 ttl=64 time=0.780 ms
[1727620257.598313] 40 bytes from 172.19.0.1: icmp_seq=218 ttl=64 time=0.920 ms
[1727620258.102351] 40 bytes from 172.19.0.1: icmp_seq=219 ttl=64 time=0.940 ms
[1727620258.606185] 40 bytes from 172.19.0.1: icmp_seq=220 ttl=64 time=0.775 ms
[1727620259.110324] 40 bytes from 172.19.0.1: icmp_seq=221 ttl=64 time=0.908 ms
[1727620259.614148] 40 bytes from 172.19.0.1: icmp_seq=222 ttl=64 time=0.758 ms
[1727620260.118277] 40 bytes from 172.19.0.1: icmp_seq=223 ttl=64 time=0.819 ms
[1727620260.622274] 40 bytes from 172.19.0.1: icmp_seq=224 ttl=64 time=0.848 ms
[1727620261.126271] 40 bytes from 172.19.0.1: icmp_seq=225 ttl=64 time=0.842 ms
[1727620261.630168] 40 bytes from 172.19.0.1: icmp_seq=226 ttl=64 time=0.756 ms
[1727620262.134642] 40 bytes from 172.19.0.1: icmp_seq=227 ttl=64 time=1.22 ms
[1727620262.635106] 40 bytes from 172.19.0.1: icmp_seq=228 ttl=64 time=0.865 ms
[1727620263.142241] 40 bytes from 172.19.0.1: icmp_seq=229 ttl=64 time=0.849 ms
[1727620263.646196] 40 bytes from 172.19.0.1: icmp_seq=230 ttl=64 time=0.798 ms
[1727620264.150295] 40 bytes from 172.19.0.1: icmp_seq=231 ttl=64 time=0.909 ms
[1727620264.654217] 40 bytes from 172.19.0.1: icmp_seq=232 ttl=64 time=0.832 ms
[1727620265.158202] 40 bytes from 172.19.0.1: icmp_seq=233 ttl=64 time=0.786 ms
[1727620265.662987] 40 bytes from 172.19.0.1: icmp_seq=234 ttl=64 time=1.57 ms
[1727620266.163390] 40 bytes from 172.19.0.1: icmp_seq=235 ttl=64 time=0.811 ms
[1727620266.670199] 40 bytes from 172.19.0.1: icmp_seq=236 ttl=64 time=0.783 ms
[1727620267.174171] 40 bytes from 172.19.0.1: icmp_seq=237 ttl=64 time=0.776 ms
[1727620267.678303] 40 bytes from 172.19.0.1: icmp_seq=238 ttl=64 time=0.897 ms
[1727620268.182248] 40 bytes from 172.19.0.1: icmp_seq=239 ttl=64 time=0.829 ms
[1727620268.686370] 40 bytes from 172.19.0.1: icmp_seq=240 ttl=64 time=0.940 ms
[1727620269.186762] 40 bytes from 172.19.0.1: icmp_seq=241 ttl=64 time=0.823 ms
[1727620269.694180] 40 bytes from 172.19.0.1: icmp_seq=242 ttl=64 time=0.791 ms
[1727620270.198363] 40 bytes from 172.19.0.1: icmp_seq=243 ttl=64 time=0.970 ms
[1727620270.698779] 40 bytes from 172.19.0.1: icmp_seq=244 ttl=64 time=0.841 ms
[1727620271.206425] 40 bytes from 172.19.0.1: icmp_seq=245 ttl=64 time=1.00 ms
[1727620271.706826] 40 bytes from 172.19.0.1: icmp_seq=246 ttl=64 time=0.822 ms
[1727620272.214298] 40 bytes from 172.19.0.1: icmp_seq=247 ttl=64 time=0.898 ms
[1727620272.718181] 40 bytes from 172.19.0.1: icmp_seq=248 ttl=64 time=0.786 ms
[1727620273.222325] 40 bytes from 172.19.0.1: icmp_seq=249 ttl=64 time=0.921 ms
[1727620273.726391] 40 bytes from 172.19.0.1: icmp_seq=250 ttl=64 time=0.996 ms
[1727620274.226801] 40 bytes from 172.19.0.1: icmp_seq=251 ttl=64 time=0.842 ms
[1727620274.734172] 40 bytes from 172.19.0.1: icmp_seq=252 ttl=64 time=0.778 ms
[1727620275.238265] 40 bytes from 172.19.0.1: icmp_seq=253 ttl=64 time=0.881 ms
[1727620275.742291] 40 bytes from 172.19.0.1: icmp_seq=254 ttl=64 time=0.892 ms
[1727620276.246211] 40 bytes from 172.19.0.1: icmp_seq=255 ttl=64 time=0.815 ms
[1727620276.750231] 40 bytes from 172.19.0.1: icmp_seq=256 ttl=64 time=0.832 ms
[1727620277.254167] 40 bytes from 172.19.0.1: icmp_seq=257 ttl=64 time=0.775 ms
[1727620277.758244] 40 bytes from 172.19.0.1: icmp_seq=258 ttl=64 time=0.846 ms
[1727620278.262312] 40 bytes from 172.19.0.1: icmp_seq=259 ttl=64 time=0.922 ms
[1727620278.766191] 40 bytes from 172.19.0.1: icmp_seq=260 ttl=64 time=0.799 ms
[1727620279.270260] 40 bytes from 172.19.0.1: icmp_seq=261 ttl=64 time=0.858 ms
[1727620279.774310] 40 bytes from 172.19.0.1: icmp_seq=262 ttl=64 time=0.924 ms
[1727620280.278303] 40 bytes from 172.19.0.1: icmp_seq=263 ttl=64 time=0.910 ms
[1727620280.782763] 40 bytes from 172.19.0.1: icmp_seq=264 ttl=64 time=1.38 ms
[1727620281.283131] 40 bytes from 172.19.0.1: icmp_seq=265 ttl=64 time=0.802 ms
[1727620281.790363] 40 bytes from 172.19.0.1: icmp_seq=266 ttl=64 time=0.976 ms
[1727620282.290682] 40 bytes from 172.19.0.1: icmp_seq=267 ttl=64 time=0.762 ms
[1727620282.798195] 40 bytes from 172.19.0.1: icmp_seq=268 ttl=64 time=0.810 ms
[1727620283.302260] 40 bytes from 172.19.0.1: icmp_seq=269 ttl=64 time=0.860 ms
[1727620283.806268] 40 bytes from 172.19.0.1: icmp_seq=270 ttl=64 time=0.872 ms
[1727620284.310401] 40 bytes from 172.19.0.1: icmp_seq=271 ttl=64 time=0.988 ms
[1727620284.810775] 40 bytes from 172.19.0.1: icmp_seq=272 ttl=64 time=0.797 ms
[1727620285.318299] 40 bytes from 172.19.0.1: icmp_seq=273 ttl=64 time=0.902 ms
[1727620285.822519] 40 bytes from 172.19.0.1: icmp_seq=274 ttl=64 time=1.13 ms
[1727620286.322929] 40 bytes from 172.19.0.1: icmp_seq=275 ttl=64 time=0.825 ms
[1727620286.830354] 40 bytes from 172.19.0.1: icmp_seq=276 ttl=64 time=0.935 ms
[1727620287.330729] 40 bytes from 172.19.0.1: icmp_seq=277 ttl=64 time=0.783 ms
[1727620287.838194] 40 bytes from 172.19.0.1: icmp_seq=278 ttl=64 time=0.797 ms
[1727620288.342250] 40 bytes from 172.19.0.1: icmp_seq=279 ttl=64 time=0.859 ms
[1727620288.846442] 40 bytes from 172.19.0.1: icmp_seq=280 ttl=64 time=1.05 ms
[1727620289.346895] 40 bytes from 172.19.0.1: icmp_seq=281 ttl=64 time=0.888 ms
[1727620289.854305] 40 bytes from 172.19.0.1: icmp_seq=282 ttl=64 time=0.906 ms
[1727620290.358646] 40 bytes from 172.19.0.1: icmp_seq=283 ttl=64 time=1.26 ms
[1727620290.859062] 40 bytes from 172.19.0.1: icmp_seq=284 ttl=64 time=0.836 ms
